num_heads_enc: 2	num_heads_dec: 8	dropout: 0.1	hidden_size_enc: 128	hidden_size_dec: 128	batch_size: 128
Steps: 10500	Loss: 54158.93750	PPL: 12.79297	bleu: 21.75954	LR: 0.00020000	*
Steps: 9750	Loss: 55200.60156	PPL: 13.43576	bleu: 21.03092	LR: 0.00020000	*
Steps: 11250	Loss: 53671.62500	PPL: 12.50291	bleu: 22.57316	LR: 0.00020000	*
Steps: 10500	Loss: 54158.93750	PPL: 12.79297	bleu: 21.75954	LR: 0.00020000	*
Steps: 12000	Loss: 52854.77344	PPL: 12.03137	bleu: 25.40331	LR: 0.00020000	*
Steps: 11250	Loss: 53671.62500	PPL: 12.50291	bleu: 22.57316	LR: 0.00020000	*
Steps: 12750	Loss: 52403.21875	PPL: 11.77838	bleu: 26.00427	LR: 0.00020000	*
Steps: 12000	Loss: 52854.77344	PPL: 12.03137	bleu: 25.40331	LR: 0.00020000	*
Steps: 13500	Loss: 51880.12891	PPL: 11.49196	bleu: 25.72531	LR: 0.00020000	*
Steps: 12750	Loss: 52403.21875	PPL: 11.77838	bleu: 26.00427	LR: 0.00020000	*
Steps: 14250	Loss: 51701.38672	PPL: 11.39569	bleu: 26.71612	LR: 0.00020000	*
Steps: 13500	Loss: 51880.12891	PPL: 11.49196	bleu: 25.72531	LR: 0.00020000	*
Steps: 15000	Loss: 51036.71094	PPL: 11.04473	bleu: 28.35159	LR: 0.00020000	*
Steps: 14250	Loss: 51701.38672	PPL: 11.39569	bleu: 26.71612	LR: 0.00020000	*
Steps: 15750	Loss: 50958.71484	PPL: 11.00426	bleu: 28.22154	LR: 0.00020000	*
Steps: 15000	Loss: 51036.71094	PPL: 11.04473	bleu: 28.35159	LR: 0.00020000	*
Steps: 16500	Loss: 50376.75781	PPL: 10.70696	bleu: 28.15113	LR: 0.00020000	*
Steps: 15750	Loss: 50958.71484	PPL: 11.00426	bleu: 28.22154	LR: 0.00020000	*
Steps: 17250	Loss: 50425.98047	PPL: 10.73179	bleu: 29.87567	LR: 0.00020000	
Steps: 16500	Loss: 50376.75781	PPL: 10.70696	bleu: 28.15113	LR: 0.00020000	*
Steps: 18000	Loss: 49838.08984	PPL: 10.43893	bleu: 30.12508	LR: 0.00020000	*
Steps: 17250	Loss: 50425.98047	PPL: 10.73179	bleu: 29.87567	LR: 0.00020000	
Steps: 18750	Loss: 50250.54688	PPL: 10.64355	bleu: 30.41604	LR: 0.00020000	
Steps: 18000	Loss: 49838.08984	PPL: 10.43893	bleu: 30.12508	LR: 0.00020000	*
Steps: 19500	Loss: 49531.21484	PPL: 10.28925	bleu: 31.21524	LR: 0.00020000	*
Steps: 18750	Loss: 50250.54688	PPL: 10.64355	bleu: 30.41604	LR: 0.00020000	
Steps: 20250	Loss: 50218.77734	PPL: 10.62765	bleu: 30.08376	LR: 0.00020000	
Steps: 19500	Loss: 49531.21484	PPL: 10.28925	bleu: 31.21524	LR: 0.00020000	*
Steps: 21000	Loss: 49612.69922	PPL: 10.32879	bleu: 31.49542	LR: 0.00020000	
Steps: 20250	Loss: 50218.77734	PPL: 10.62765	bleu: 30.08376	LR: 0.00020000	
Steps: 21750	Loss: 49887.67578	PPL: 10.46333	bleu: 30.80823	LR: 0.00020000	
Steps: 21000	Loss: 49612.69922	PPL: 10.32879	bleu: 31.49542	LR: 0.00020000	
Steps: 22500	Loss: 49822.25000	PPL: 10.43116	bleu: 31.03367	LR: 0.00020000	
Steps: 21750	Loss: 49887.67578	PPL: 10.46333	bleu: 30.80823	LR: 0.00020000	
Steps: 23250	Loss: 50168.96875	PPL: 10.60276	bleu: 31.88320	LR: 0.00020000	
Steps: 22500	Loss: 49822.25000	PPL: 10.43116	bleu: 31.03367	LR: 0.00020000	
Steps: 24000	Loss: 50110.61328	PPL: 10.57369	bleu: 31.41890	LR: 0.00020000	
Steps: 23250	Loss: 50168.96875	PPL: 10.60276	bleu: 31.88320	LR: 0.00020000	
Steps: 24750	Loss: 50165.21094	PPL: 10.60089	bleu: 32.56498	LR: 0.00020000	
Steps: 24000	Loss: 50110.61328	PPL: 10.57369	bleu: 31.41890	LR: 0.00020000	
Steps: 25500	Loss: 50398.24219	PPL: 10.71779	bleu: 31.03900	LR: 0.00020000	
Steps: 24750	Loss: 50165.21094	PPL: 10.60089	bleu: 32.56498	LR: 0.00020000	
Steps: 26250	Loss: 50178.27344	PPL: 10.60741	bleu: 31.50405	LR: 0.00014000	
Steps: 25500	Loss: 50398.24219	PPL: 10.71779	bleu: 31.03900	LR: 0.00020000	
Steps: 27000	Loss: 49674.73828	PPL: 10.35899	bleu: 33.58638	LR: 0.00014000	
Steps: 26250	Loss: 50178.27344	PPL: 10.60741	bleu: 31.50405	LR: 0.00014000	
Steps: 27750	Loss: 49881.48047	PPL: 10.46027	bleu: 34.06952	LR: 0.00014000	
Steps: 27000	Loss: 49674.73828	PPL: 10.35899	bleu: 33.58638	LR: 0.00014000	
Steps: 28500	Loss: 49976.10938	PPL: 10.50696	bleu: 33.49305	LR: 0.00014000	
Steps: 27750	Loss: 49881.48047	PPL: 10.46027	bleu: 34.06952	LR: 0.00014000	
Steps: 29250	Loss: 50316.13672	PPL: 10.67646	bleu: 33.53730	LR: 0.00014000	
Steps: 28500	Loss: 49976.10938	PPL: 10.50696	bleu: 33.49305	LR: 0.00014000	
Steps: 29250	Loss: 50316.13672	PPL: 10.67646	bleu: 33.53730	LR: 0.00014000	
