num_heads_enc: 2	num_heads_dec: 8	dropout: 0.1	hidden_size_enc: 64	hidden_size_dec: 64	batch_size: 128
Steps: 14250	Loss: 58960.28906	PPL: 16.03643	bleu: 18.66641	LR: 0.00020000	*
Steps: 13500	Loss: 59573.24609	PPL: 16.50578	bleu: 16.80673	LR: 0.00020000	*
Steps: 15000	Loss: 57875.76172	PPL: 15.23844	bleu: 18.30928	LR: 0.00020000	*
Steps: 14250	Loss: 58960.28906	PPL: 16.03643	bleu: 18.66641	LR: 0.00020000	*
Steps: 15750	Loss: 57268.33594	PPL: 14.80898	bleu: 18.68970	LR: 0.00020000	*
Steps: 15000	Loss: 57875.76172	PPL: 15.23844	bleu: 18.30928	LR: 0.00020000	*
Steps: 16500	Loss: 56837.46484	PPL: 14.51171	bleu: 21.23553	LR: 0.00020000	*
Steps: 15750	Loss: 57268.33594	PPL: 14.80898	bleu: 18.68970	LR: 0.00020000	*
Steps: 17250	Loss: 56281.84375	PPL: 14.13716	bleu: 21.45632	LR: 0.00020000	*
Steps: 16500	Loss: 56837.46484	PPL: 14.51171	bleu: 21.23553	LR: 0.00020000	*
Steps: 18000	Loss: 55765.21094	PPL: 13.79757	bleu: 20.74288	LR: 0.00020000	*
Steps: 17250	Loss: 56281.84375	PPL: 14.13716	bleu: 21.45632	LR: 0.00020000	*
Steps: 18750	Loss: 55541.44922	PPL: 13.65303	bleu: 20.09740	LR: 0.00020000	*
Steps: 18000	Loss: 55765.21094	PPL: 13.79757	bleu: 20.74288	LR: 0.00020000	*
Steps: 19500	Loss: 54742.33594	PPL: 13.14909	bleu: 21.96971	LR: 0.00020000	*
Steps: 18750	Loss: 55541.44922	PPL: 13.65303	bleu: 20.09740	LR: 0.00020000	*
Steps: 20250	Loss: 54885.06250	PPL: 13.23771	bleu: 23.07332	LR: 0.00020000	
Steps: 19500	Loss: 54742.33594	PPL: 13.14909	bleu: 21.96971	LR: 0.00020000	*
Steps: 21000	Loss: 53949.62109	PPL: 12.66756	bleu: 22.47384	LR: 0.00020000	*
Steps: 20250	Loss: 54885.06250	PPL: 13.23771	bleu: 23.07332	LR: 0.00020000	
Steps: 21750	Loss: 53710.13281	PPL: 12.52559	bleu: 23.43131	LR: 0.00020000	*
Steps: 21000	Loss: 53949.62109	PPL: 12.66756	bleu: 22.47384	LR: 0.00020000	*
Steps: 22500	Loss: 53435.07422	PPL: 12.36448	bleu: 23.05359	LR: 0.00020000	*
Steps: 21750	Loss: 53710.13281	PPL: 12.52559	bleu: 23.43131	LR: 0.00020000	*
Steps: 23250	Loss: 53388.52344	PPL: 12.33743	bleu: 25.66963	LR: 0.00020000	*
Steps: 22500	Loss: 53435.07422	PPL: 12.36448	bleu: 23.05359	LR: 0.00020000	*
Steps: 24000	Loss: 52835.97656	PPL: 12.02073	bleu: 25.09892	LR: 0.00020000	*
Steps: 23250	Loss: 53388.52344	PPL: 12.33743	bleu: 25.66963	LR: 0.00020000	*
Steps: 24750	Loss: 52828.59375	PPL: 12.01656	bleu: 25.18140	LR: 0.00020000	*
Steps: 24000	Loss: 52835.97656	PPL: 12.02073	bleu: 25.09892	LR: 0.00020000	*
Steps: 25500	Loss: 52543.75000	PPL: 11.85654	bleu: 25.73184	LR: 0.00020000	*
Steps: 24750	Loss: 52828.59375	PPL: 12.01656	bleu: 25.18140	LR: 0.00020000	*
Steps: 26250	Loss: 52689.11719	PPL: 11.93793	bleu: 26.68419	LR: 0.00020000	
Steps: 25500	Loss: 52543.75000	PPL: 11.85654	bleu: 25.73184	LR: 0.00020000	*
Steps: 27000	Loss: 52189.59766	PPL: 11.66056	bleu: 26.72065	LR: 0.00020000	*
Steps: 26250	Loss: 52689.11719	PPL: 11.93793	bleu: 26.68419	LR: 0.00020000	
Steps: 27750	Loss: 52194.30078	PPL: 11.66314	bleu: 26.88499	LR: 0.00020000	
Steps: 27000	Loss: 52189.59766	PPL: 11.66056	bleu: 26.72065	LR: 0.00020000	*
Steps: 28500	Loss: 52155.76953	PPL: 11.64201	bleu: 27.34270	LR: 0.00020000	*
Steps: 27750	Loss: 52194.30078	PPL: 11.66314	bleu: 26.88499	LR: 0.00020000	
Steps: 29250	Loss: 51969.50000	PPL: 11.54040	bleu: 27.06912	LR: 0.00020000	*
Steps: 28500	Loss: 52155.76953	PPL: 11.64201	bleu: 27.34270	LR: 0.00020000	*
Steps: 29250	Loss: 51969.50000	PPL: 11.54040	bleu: 27.06912	LR: 0.00020000	*
