num_heads_enc: 2	num_heads_dec: 8	dropout: 0.2	hidden_size_enc: 64	hidden_size_dec: 64	batch_size: 128
Steps: 12000	Loss: 62527.58984	PPL: 18.96797	bleu: 14.92377	LR: 0.00020000	*
Steps: 10500	Loss: 64759.44922	PPL: 21.06874	bleu: 12.48703	LR: 0.00020000	*
Steps: 12750	Loss: 61578.93750	PPL: 18.13974	bleu: 15.48615	LR: 0.00020000	*
Steps: 11250	Loss: 63691.67969	PPL: 20.03614	bleu: 11.78089	LR: 0.00020000	*
Steps: 13500	Loss: 60665.30078	PPL: 17.37629	bleu: 16.47599	LR: 0.00020000	*
Steps: 12000	Loss: 62527.58984	PPL: 18.96797	bleu: 14.92377	LR: 0.00020000	*
Steps: 14250	Loss: 59890.21094	PPL: 16.75385	bleu: 15.62246	LR: 0.00020000	*
Steps: 12750	Loss: 61578.93750	PPL: 18.13974	bleu: 15.48615	LR: 0.00020000	*
Steps: 15000	Loss: 59082.33594	PPL: 16.12881	bleu: 16.74832	LR: 0.00020000	*
Steps: 13500	Loss: 60665.30078	PPL: 17.37629	bleu: 16.47599	LR: 0.00020000	*
Steps: 15750	Loss: 58281.66016	PPL: 15.53234	bleu: 17.38269	LR: 0.00020000	*
Steps: 14250	Loss: 59890.21094	PPL: 16.75385	bleu: 15.62246	LR: 0.00020000	*
Steps: 16500	Loss: 57931.26562	PPL: 15.27830	bleu: 19.47076	LR: 0.00020000	*
Steps: 15000	Loss: 59082.33594	PPL: 16.12881	bleu: 16.74832	LR: 0.00020000	*
Steps: 17250	Loss: 57242.32422	PPL: 14.79086	bleu: 19.63779	LR: 0.00020000	*
Steps: 15750	Loss: 58281.66016	PPL: 15.53234	bleu: 17.38269	LR: 0.00020000	*
Steps: 18000	Loss: 56793.31250	PPL: 14.48159	bleu: 19.02291	LR: 0.00020000	*
Steps: 16500	Loss: 57931.26562	PPL: 15.27830	bleu: 19.47076	LR: 0.00020000	*
Steps: 18750	Loss: 56499.94141	PPL: 14.28301	bleu: 20.19705	LR: 0.00020000	*
Steps: 17250	Loss: 57242.32422	PPL: 14.79086	bleu: 19.63779	LR: 0.00020000	*
Steps: 19500	Loss: 55740.32812	PPL: 13.78142	bleu: 21.60593	LR: 0.00020000	*
Steps: 18000	Loss: 56793.31250	PPL: 14.48159	bleu: 19.02291	LR: 0.00020000	*
Steps: 20250	Loss: 55631.91797	PPL: 13.71128	bleu: 20.82898	LR: 0.00020000	*
Steps: 18750	Loss: 56499.94141	PPL: 14.28301	bleu: 20.19705	LR: 0.00020000	*
Steps: 21000	Loss: 55194.43359	PPL: 13.43186	bleu: 21.42360	LR: 0.00020000	*
Steps: 19500	Loss: 55740.32812	PPL: 13.78142	bleu: 21.60593	LR: 0.00020000	*
Steps: 21750	Loss: 54926.94922	PPL: 13.26383	bleu: 21.77989	LR: 0.00020000	*
Steps: 20250	Loss: 55631.91797	PPL: 13.71128	bleu: 20.82898	LR: 0.00020000	*
Steps: 22500	Loss: 54502.33594	PPL: 13.00140	bleu: 23.17542	LR: 0.00020000	*
Steps: 21000	Loss: 55194.43359	PPL: 13.43186	bleu: 21.42360	LR: 0.00020000	*
Steps: 23250	Loss: 54568.15625	PPL: 13.04174	bleu: 23.31919	LR: 0.00020000	
Steps: 21750	Loss: 54926.94922	PPL: 13.26383	bleu: 21.77989	LR: 0.00020000	*
Steps: 24000	Loss: 54077.53125	PPL: 12.74405	bleu: 23.49988	LR: 0.00020000	*
Steps: 22500	Loss: 54502.33594	PPL: 13.00140	bleu: 23.17542	LR: 0.00020000	*
Steps: 24750	Loss: 53693.05078	PPL: 12.51552	bleu: 24.55652	LR: 0.00020000	*
Steps: 23250	Loss: 54568.15625	PPL: 13.04174	bleu: 23.31919	LR: 0.00020000	
Steps: 25500	Loss: 53790.76172	PPL: 12.57320	bleu: 22.91765	LR: 0.00020000	
Steps: 24000	Loss: 54077.53125	PPL: 12.74405	bleu: 23.49988	LR: 0.00020000	*
Steps: 26250	Loss: 53713.19141	PPL: 12.52739	bleu: 24.17095	LR: 0.00020000	
Steps: 24750	Loss: 53693.05078	PPL: 12.51552	bleu: 24.55652	LR: 0.00020000	*
Steps: 27000	Loss: 53414.20312	PPL: 12.35235	bleu: 24.22712	LR: 0.00020000	*
Steps: 25500	Loss: 53790.76172	PPL: 12.57320	bleu: 22.91765	LR: 0.00020000	
Steps: 27750	Loss: 53349.46094	PPL: 12.31477	bleu: 25.54823	LR: 0.00020000	*
Steps: 26250	Loss: 53713.19141	PPL: 12.52739	bleu: 24.17095	LR: 0.00020000	
Steps: 28500	Loss: 53017.63281	PPL: 12.12394	bleu: 26.93422	LR: 0.00020000	*
Steps: 27000	Loss: 53414.20312	PPL: 12.35235	bleu: 24.22712	LR: 0.00020000	*
Steps: 29250	Loss: 52966.62500	PPL: 12.09487	bleu: 25.61576	LR: 0.00020000	*
Steps: 27750	Loss: 53349.46094	PPL: 12.31477	bleu: 25.54823	LR: 0.00020000	*
Steps: 28500	Loss: 53017.63281	PPL: 12.12394	bleu: 26.93422	LR: 0.00020000	*
Steps: 29250	Loss: 52966.62500	PPL: 12.09487	bleu: 25.61576	LR: 0.00020000	*
